timestamp,open_price,high_price,low_price,close_price,volume,turnover
1759938910,1620.91,1627.54,1612.64,1619.54,3406741,130807868.4
1760025310,1619.54,1622.11,1606.18,1619.67,3673152,121328279.14
1760111710,1619.67,1621.49,1616.33,1619.62,3654981,121746585.29
1760198110,1619.62,1632.81,1619.67,1632.81,3767449,143903286.08
1760284510,1632.81,1636.31,1626.73,1630.65,3400545,123238446.73
1760370910,1630.65,1648.08,1630.43,1648.08,3174564,146390955.65
1760457310,1648.08,1652.79,1644.44,1647.36,3288697,158520184.49
1760543710,1647.36,1649.0,1636.79,1644.18,3274862,149871653.2
1760630110,1644.18,1672.33,1644.22,1671.22,3459027,151462549.31
1760716510,1671.22,1674.51,1667.53,1672.23,3102077,102655784.67
1760802910,1672.23,1675.4,1655.24,1655.26,3445939,98167387.67
1760889310,1655.26,1662.57,1643.51,1655.49,3044716,87035802.27
1760975710,1655.49,1658.14,1633.43,1636.61,2777467,87613889.74
1761062110,1636.61,1644.03,1608.74,1634.8,2692085,108008993.18
1761148510,1634.8,1662.54,1635.01,1662.54,2784243,97205119.87
1761234910,1662.54,1667.46,849.15,932.24,8236102,489430063.16
1761321310,932.24,932.12,510.35,651.77,6777201,376218786.09
1761407710,651.77,890.04,651.89,890.04,5391520,274737169.18
1761494110,890.04,935.96,871.44,874.18,4262643,195057230.7
1761580510,874.18,934.96,874.43,934.96,3441856,163130373.22
1761666910,934.96,945.3,907.93,908.03,3120572,130757674.53
1761753310,908.03,910.66,861.66,861.8,3097855,119473829.78
1761839710,861.8,987.43,860.68,987.43,3600244,192183458.1
1761926110,987.43,1080.17,987.15,1066.98,3719077,233270099.62
1762012510,1066.98,1162.26,1067.71,1162.26,3769424,218044871.75
1762098910,1162.26,1242.61,1164.48,1204.87,3741368,204016732.36
1762185310,1204.87,1228.42,1192.01,1192.28,3251273,147475690.94
1762271710,1192.28,1195.95,1140.95,1142.96,2980067,134064149.0
1762358110,1142.96,1198.33,1142.96,1198.33,3020647,138566415.19
1762444510,1198.33,1213.8,1198.18,1199.94,3045633,122558721.76
1762530910,1199.94,1226.26,1200.14,1212.64,2839769,130354126.2
1762617310,1212.64,1219.56,1193.81,1200.21,3003592,131206252.34
1762703710,1200.21,1204.79,1168.18,1172.44,2876633,118334143.67
1762790110,1172.44,1181.87,1169.47,1173.98,2508517,111146717.53
1762876510,1173.98,1178.74,1171.03,1178.74,2502046,110488492.28
1762962910,1178.74,1187.58,1179.49,1187.42,2595687,109729188.78
1763049310,1187.42,1202.66,1187.61,1197.26,3590431,127592992.81
1763135710,1197.26,1198.05,1185.28,1185.4,2870367,113996780.79
1763222110,1185.4,1185.51,1175.42,1179.55,2805869,117800532.83
1763308510,1179.55,1192.8,1180.02,1191.3,2684384,117482873.14
1763394910,1191.3,1194.55,1181.82,1183.53,2358401,105200841.22
1763481310,1183.53,1186.37,1175.15,1178.91,2266112,110738606.9
1763567710,1178.91,1188.26,1178.8,1181.82,2328480,105348088.61
1763654110,1181.82,1181.77,1160.78,1163.09,2510991,97254733.83
1763740510,1163.09,1170.38,1163.12,1169.57,2463123,123149463.34
1763826910,1169.57,1181.75,1169.07,1181.75,2632159,126559812.76
1763913310,1181.75,1210.53,1181.82,1210.53,2523099,145101120.21
1763999710,1210.53,1230.23,1210.73,1224.9,2405292,128333678.25
1764086110,1224.9,1236.46,1221.03,1235.21,2267434,131345044.3
1764172510,1235.21,1260.23,1235.82,1260.23,2461901,144091442.97
1764258910,1260.23,1265.72,1258.32,1260.37,2611668,127020400.47
1764345310,1260.37,1285.97,1260.71,1285.97,2601725,144845996.07
1764431710,1285.97,1306.12,1286.25,1303.6,2647012,138936166.93
1764518110,1303.6,1307.4,1275.71,1278.14,2419067,132093412.1
1764604510,1278.14,1308.22,1278.63,1308.22,2251247,154679655.55
1764690910,1308.22,1317.84,1303.24,1317.84,2242657,154782840.38
1764777310,1317.84,1325.89,1317.29,1321.2,2520562,157364484.14
1764863710,1321.2,1324.95,1313.25,1313.25,2477679,145470608.97
1764950110,1313.25,1317.22,1306.78,1309.33,2124535,141672372.75
1765036510,1309.33,1313.9,1302.77,1310.0,2201749,133696668.39
1765121410,1310.0,1322.84,1310.2,1312.74,2123625,127293872.61
